timestamp,pH,turbidity_NTU,CO2_ppm,alarm_flag,maintenance_log,zscore_flag_pH,zscore_flag_turbidity_NTU,zscore_flag_CO2_ppm,zscore_pH,zscore_turbidity_NTU,zscore_CO2_ppm,iqr_flag_pH,iqr_flag_turbidity_NTU,iqr_flag_CO2_ppm,zscore_flag_any,iqr_flag_any,ground_truth_event
2026-01-10 19:00:00,7.049,2.626,423.57,0,,0,0,0,0.4596,0.4399,0.4481,0,0,0,0,0,0
2026-01-10 19:15:00,7.093,2.602,423.89,0,,0,0,0,0.8511,0.3757,0.4911,0,0,0,0,0,0
2026-01-10 19:30:00,7.082,2.856,422.76,0,,0,0,0,0.7785,1.1499,0.3736,0,0,0,0,0,0
2026-01-10 19:45:00,7.126,2.497,423.24,0,,0,0,0,1.1766,0.0433,0.4213,0,0,0,0,0,0
2026-01-10 20:00:00,7.089,2.786,426.95,0,,0,0,0,0.8322,0.9349,0.8227,0,0,0,0,0,0
2026-01-10 20:15:00,7.066,2.692,429.95,0,,0,0,0,0.6331,0.6371,1.1328,0,0,0,0,0,0
2026-01-10 20:30:00,7.108,2.814,424.57,0,,0,0,0,1.0109,1.0098,0.5774,0,0,0,0,0,0
2026-01-10 20:45:00,6.952,2.62,428.42,0,,0,0,0,-0.4007,0.4131,0.978,0,0,0,0,0,0
2026-01-10 21:00:00,7.125,2.612,429.22,0,,0,0,0,1.1859,0.3796,1.0644,0,0,0,0,0,0
2026-01-10 21:15:00,6.93,2.654,430.46,0,,0,0,0,-0.5862,0.5065,1.1822,0,0,0,0,0,0
2026-01-10 21:30:00,7.033,2.453,422.69,0,,0,0,0,0.3746,-0.1169,0.376,0,0,0,0,0,0
2026-01-10 21:45:00,7.147,2.42,426.28,0,,0,0,0,1.4263,-0.2121,0.7573,0,0,0,0,0,0
2026-01-10 22:00:00,7.154,2.571,424.93,0,,0,0,0,1.489,0.2501,0.6177,0,0,0,0,0,0
2026-01-10 22:15:00,7.076,2.469,430.89,0,,0,0,0,0.7826,-0.0555,1.2453,0,0,0,0,0,0
2026-01-10 22:30:00,7.103,2.387,427.48,0,,0,0,0,1.0239,-0.3021,0.8754,0,0,0,0,0,0
2026-01-10 22:45:00,7.211,2.41,429.38,0,,0,0,0,2.0103,-0.2362,1.0697,0,0,0,0,0,0
2026-01-10 23:00:00,7.121,2.636,426.81,0,,0,0,0,1.1745,0.4502,0.8171,0,0,0,0,0,0
2026-01-10 23:15:00,7.259,2.305,430.16,0,,0,0,0,2.3608,-0.5855,1.1815,0,0,0,0,0,0
2026-01-10 23:30:00,7.149,2.276,427.4,0,,0,0,0,1.3753,-0.682,0.8875,0,0,0,0,0,0
2026-01-10 23:45:00,7.17,2.067,435.01,0,,0,0,0,1.5582,-1.3087,1.6959,0,0,0,0,0,0
2026-01-11 00:00:00,7.231,2.294,433.92,0,,0,0,0,2.057,-0.6028,1.5616,0,0,0,0,0,1
2026-01-11 00:15:00,7.118,2.376,432.58,0,,0,0,0,1.0818,-0.3464,1.428,0,0,0,0,0,1
2026-01-11 00:30:00,7.022,2.382,430.69,0,,0,0,0,0.2372,-0.3343,1.2296,0,0,0,0,0,1
2026-01-11 00:45:00,7.027,2.252,423.62,0,,0,0,0,0.2929,-0.7418,0.4892,0,0,0,0,0,1
2026-01-11 01:00:00,6.99,2.361,429.76,0,,0,0,0,-0.0266,-0.4077,1.1498,0,0,0,0,0,1
2026-01-11 01:15:00,6.882,2.309,428.32,0,,0,0,0,-0.9793,-0.5682,1.0373,0,0,0,0,0,1
2026-01-11 01:30:00,6.896,2.35,432.08,0,,0,0,0,-0.835,-0.445,1.4381,0,0,0,0,0,1
2026-01-11 01:45:00,6.829,2.315,433.24,0,,0,0,0,-1.4123,-0.5708,1.559,0,0,0,0,0,1
2026-01-11 02:00:00,6.87,2.389,431.69,0,,0,0,0,-1.0221,-0.336,1.3964,0,0,0,0,0,1
2026-01-11 02:15:00,6.782,2.116,435.03,0,,0,0,0,-1.7798,-1.2028,1.7294,0,0,0,0,0,1
2026-01-11 02:30:00,6.722,1.931,427.25,0,,0,0,0,-2.2356,-1.773,0.8815,0,0,0,0,0,1
2026-01-11 02:45:00,6.686,2.221,426.58,0,,0,0,0,-2.4435,-0.9037,0.8094,0,0,0,0,0,1
2026-01-11 03:00:00,6.658,2.231,432.64,0,,0,0,0,-2.5666,-0.8725,1.4583,0,0,0,0,0,1
2026-01-11 03:15:00,6.632,2.343,428.58,0,,0,0,0,-2.6528,-0.5195,1.0173,0,0,0,0,0,1
2026-01-11 03:30:00,6.505,2.296,426.32,0,,1,0,0,-3.4106,-0.6833,0.7749,1,0,0,1,1,1
2026-01-11 03:45:00,6.457,2.393,434.05,0,,1,0,0,-3.4912,-0.3807,1.5908,1,0,0,1,1,1
2026-01-11 04:00:00,6.517,2.193,428.31,0,,0,0,0,-2.9,-1.0618,0.9683,1,0,0,0,1,1
2026-01-11 04:15:00,6.395,2.135,424.55,0,,1,0,0,-3.4606,-1.2654,0.5694,1,0,0,1,1,1
2026-01-11 04:30:00,6.297,1.896,421.85,0,,1,0,0,-3.7324,-2.0301,0.2788,1,0,0,1,1,1
2026-01-11 04:45:00,6.343,2.154,429.16,0,,1,0,0,-3.228,-1.1693,1.0468,1,0,0,1,1,1
2026-01-11 05:00:00,6.296,2.031,423.93,0,,1,0,0,-3.2522,-1.5714,0.4935,1,0,0,1,1,1
2026-01-11 05:15:00,6.148,2.153,422.44,0,,1,0,0,-3.6901,-1.1598,0.3398,1,0,0,1,1,1
2026-01-11 05:30:00,6.188,2.139,424.27,0,,1,0,0,-3.2617,-1.2076,0.5252,1,0,0,1,1,1
2026-01-11 05:45:00,6.166,2.212,424.31,0,,1,0,0,-3.1467,-0.978,0.5239,1,0,0,1,1,1
2026-01-11 06:00:00,6.1,2.139,422.2,0,,1,0,0,-3.2078,-1.2165,0.293,1,0,0,1,1,1
2026-01-11 06:15:00,6.064,2.308,422.75,0,,1,0,0,-3.141,-0.6788,0.346,1,0,0,1,1,1
2026-01-11 06:30:00,5.914,1.774,420.24,1,,1,0,0,-3.4443,-2.3945,0.0852,1,0,0,1,1,1
2026-01-11 06:45:00,5.953,2.228,419.88,1,,1,0,0,-3.0955,-0.9281,0.0433,1,0,0,1,1,1
2026-01-11 07:00:00,5.874,2.398,413.97,1,,1,0,0,-3.1507,-0.3804,-0.5869,1,0,0,1,1,1
2026-01-11 07:15:00,5.817,2.517,423.38,1,,1,0,0,-3.1246,-0.0021,0.4017,1,0,0,1,1,1
2026-01-11 07:30:00,5.837,2.366,410.47,1,,0,0,0,-2.8913,-0.5252,-0.9742,1,0,0,0,1,1
2026-01-11 07:45:00,5.82,2.531,415.93,1,,0,0,0,-2.7868,0.0407,-0.402,1,0,0,0,1,1
2026-01-11 08:00:00,5.789,2.325,408.65,1,,0,0,0,-2.7282,-0.6687,-1.1647,1,0,0,0,1,1
2026-01-11 08:15:00,5.719,2.324,412.94,1,,0,0,0,-2.7666,-0.6675,-0.7187,1,0,0,0,1,1
2026-01-11 08:30:00,5.601,2.426,410.41,1,,0,0,0,-2.9013,-0.3083,-0.9824,1,0,0,0,1,1
2026-01-11 08:45:00,5.578,2.371,412.63,1,,0,0,0,-2.8018,-0.4947,-0.7464,1,0,0,0,1,1
2026-01-11 09:00:00,5.554,2.279,412.88,1,,0,0,0,-2.7144,-0.8103,-0.7262,1,0,0,0,1,1
2026-01-11 09:15:00,5.476,2.345,407.15,1,,0,0,0,-2.7441,-0.5846,-1.3268,1,0,0,0,1,1
2026-01-11 09:30:00,5.432,2.281,410.36,1,,0,0,0,-2.6985,-0.7959,-0.9938,1,0,0,0,1,1
2026-01-11 09:45:00,5.423,2.553,415.6,1,,0,0,0,-2.5899,0.1291,-0.4363,1,0,0,0,1,1
2026-01-11 10:00:00,5.335,2.502,404.36,1,,0,0,0,-2.6356,-0.0488,-1.631,1,0,0,0,1,1
2026-01-11 10:15:00,5.259,2.472,405.82,1,,0,0,0,-2.6497,-0.1446,-1.4689,1,0,0,0,1,1
2026-01-11 10:30:00,5.232,2.467,412.36,1,,0,0,0,-2.5749,-0.1536,-0.7843,1,0,0,0,1,1
2026-01-11 10:45:00,5.243,2.654,408.95,1,,0,0,0,-2.4447,0.4788,-1.1436,0,0,0,0,0,1
2026-01-11 11:00:00,5.17,2.721,409.01,1,,0,0,0,-2.4615,0.6991,-1.1333,0,0,0,0,0,1
2026-01-11 11:15:00,5.146,2.459,412.32,1,,0,0,0,-2.3976,-0.1973,-0.8179,0,0,0,0,0,1
2026-01-11 11:30:00,5.123,2.46,404.93,1,,0,0,0,-2.3373,-0.1843,-1.611,0,0,0,0,0,1
2026-01-11 11:45:00,5.032,2.82,405.95,1,,0,0,0,-2.3808,1.0582,-1.5208,0,0,0,0,0,1
2026-01-11 12:00:00,5.088,2.494,405.43,1,,0,0,0,-2.2076,-0.0453,-1.5733,0,0,0,0,0,0
2026-01-11 12:15:00,5.148,2.804,406.63,1,,0,0,0,-2.0447,1.0383,-1.4385,0,0,0,0,0,0
2026-01-11 12:30:00,5.146,2.986,413.46,1,,0,0,0,-1.9812,1.6456,-0.7049,0,0,0,0,0,0
2026-01-11 12:45:00,5.36,3.007,401.43,1,,0,0,0,-1.6245,1.699,-1.9908,0,0,0,0,0,0
2026-01-11 13:00:00,5.343,2.894,403.63,1,,0,0,0,-1.6063,1.2932,-1.7232,0,0,0,0,0,0
2026-01-11 13:15:00,5.367,2.907,403.17,1,,0,0,0,-1.5328,1.3263,-1.7622,0,0,0,0,0,0
2026-01-11 13:30:00,5.479,3.155,414.52,1,,0,0,0,-1.3435,2.1107,-0.5645,0,0,0,0,0,0
2026-01-11 13:45:00,5.562,2.482,406.78,1,,0,0,0,-1.2016,-0.1311,-1.3932,0,0,0,0,0,0
2026-01-11 14:00:00,5.699,2.777,408.3,1,,0,0,0,-0.9907,0.8569,-1.2454,0,0,0,0,0,0
2026-01-11 14:15:00,5.766,2.986,403.56,1,,0,0,0,-0.8802,1.5388,-1.7412,0,0,0,0,0,0
2026-01-11 14:30:00,5.847,2.819,409.43,1,,0,0,0,-0.7526,1.005,-1.0956,0,0,0,0,0,0
2026-01-11 14:45:00,5.979,3.065,414.44,1,,0,0,0,-0.5575,1.8064,-0.5762,0,0,0,0,0,0
2026-01-11 15:00:00,6.05,2.88,412.53,0,,0,0,0,-0.4479,1.1786,-0.7878,0,0,0,0,0,0
2026-01-11 15:15:00,6.134,2.912,411.66,0,,0,0,0,-0.32,1.2793,-0.8865,0,0,0,0,0,0
2026-01-11 15:30:00,6.225,2.855,406.44,0,,0,0,0,-0.1841,1.0756,-1.4231,0,0,0,0,0,0
2026-01-11 15:45:00,6.321,2.821,412.02,0,,0,0,0,-0.0413,0.9579,-0.8238,0,0,0,0,0,0
2026-01-11 16:00:00,6.272,2.818,414.59,0,,0,0,0,-0.1009,0.9614,-0.5506,0,0,0,0,0,0
2026-01-11 16:15:00,6.446,2.94,410.73,0,,0,0,0,0.1513,1.356,-0.9679,0,0,0,0,0,0
2026-01-11 16:30:00,6.442,2.78,418.03,0,,0,0,0,0.1536,0.849,-0.1824,0,0,0,0,0,0
2026-01-11 16:45:00,6.641,3.035,419.68,0,,0,0,0,0.4417,1.656,-0.0067,0,0,0,0,0,0
2026-01-11 17:00:00,6.726,2.984,414.78,0,,0,0,0,0.5686,1.476,-0.5389,0,0,0,0,0,0
2026-01-11 17:15:00,6.866,3.044,420.56,0,,0,0,0,0.7729,1.6461,0.0881,0,0,0,0,0,0
2026-01-11 17:30:00,6.962,2.7,417.99,0,,0,0,0,0.9109,0.5555,-0.1884,0,0,0,0,0,0
2026-01-11 17:45:00,7.0,2.604,423.8,0,,0,0,0,0.9658,0.2576,0.4391,0,0,0,0,0,0
2026-01-11 18:00:00,6.975,2.846,428.14,0,,0,0,0,0.9292,1.0612,0.8943,0,0,0,0,0,0
2026-01-11 18:15:00,7.034,3.267,416.41,0,,0,0,0,1.0126,2.4088,-0.3636,0,0,0,0,0,0
2026-01-11 18:30:00,6.993,3.007,424.64,0,,0,0,0,0.9562,1.5395,0.5178,0,0,0,0,0,0
2026-01-11 18:45:00,7.029,2.718,427.56,0,,0,0,0,1.0091,0.624,0.8331,0,0,0,0,0,0
2026-01-11 19:00:00,7.088,2.847,419.22,0,,0,0,0,1.0922,1.0313,-0.0597,0,0,0,0,0,0
2026-01-11 19:15:00,7.02,2.873,421.56,0,,0,0,0,0.9972,1.0996,0.1951,0,0,0,0,0,0
2026-01-11 19:30:00,7.098,2.538,422.25,0,,0,0,0,1.1084,0.0318,0.2701,0,0,0,0,0,0
2026-01-11 19:45:00,7.1,2.928,424.78,0,,0,0,0,1.1121,1.2694,0.5408,0,0,0,0,0,0
2026-01-11 20:00:00,7.027,2.675,424.57,0,,0,0,0,1.0095,0.4618,0.5217,0,0,0,0,0,0
2026-01-11 20:15:00,7.132,2.663,425.87,0,,0,0,0,1.1577,0.4244,0.6694,0,0,0,0,0,0
2026-01-11 20:30:00,7.126,2.657,430.66,0,,0,0,0,1.1485,0.4118,1.1747,0,0,0,0,0,0
2026-01-11 20:45:00,7.104,2.8,420.33,0,,0,0,0,1.1122,0.8648,0.0711,0,0,0,0,0,0
2026-01-11 21:00:00,7.068,2.49,424.59,0,,0,0,0,1.0626,-0.1294,0.5397,0,0,0,0,0,0
2026-01-11 21:15:00,7.07,2.322,431.7,0,,0,0,0,1.0613,-0.6585,1.3088,0,0,0,0,0,0
2026-01-11 21:30:00,7.092,2.601,431.73,0,,0,0,0,1.0908,0.2339,1.291,0,0,0,0,0,0
2026-01-11 21:45:00,7.152,2.22,425.74,0,,0,0,0,1.1761,-0.9804,0.6473,0,0,0,0,0,0
2026-01-11 22:00:00,7.082,2.455,432.63,0,,0,0,0,1.0787,-0.224,1.3688,0,0,0,0,0,0
2026-01-11 22:15:00,7.156,2.652,436.07,0,,0,0,0,1.1815,0.4003,1.7158,0,0,0,0,0,0
2026-01-11 22:30:00,7.076,2.535,430.89,0,,0,0,0,1.0684,0.0211,1.1594,0,0,0,0,0,0
2026-01-11 22:45:00,7.132,2.578,427.33,0,,0,0,0,1.151,0.1533,0.7878,0,0,0,0,0,0
2026-01-11 23:00:00,7.15,2.49,435.09,0,,0,0,0,1.1757,-0.1239,1.5818,0,0,0,0,0,0
2026-01-11 23:15:00,7.269,2.733,438.66,0,,0,0,0,1.3451,0.6413,1.919,0,0,0,0,0,0
2026-01-11 23:30:00,7.08,2.259,428.35,0,,0,0,0,1.0778,-0.8784,0.8542,0,0,0,0,0,0
2026-01-11 23:45:00,7.223,2.383,432.13,0,,0,0,0,1.2799,-0.4966,1.2521,0,0,0,0,0,0
2026-01-12 00:00:00,7.157,2.234,436.36,0,Post-event inspection after pH alarm – acid neutralised,0,0,0,1.1885,-0.9758,1.6803,0,0,0,0,0,0
2026-01-12 00:15:00,7.17,2.421,432.44,0,,0,0,0,1.2052,-0.3726,1.2767,0,0,0,0,0,0
2026-01-12 00:30:00,7.155,2.247,424.91,0,,0,0,0,1.1793,-0.9283,0.5094,0,0,0,0,0,0
2026-01-12 00:45:00,7.169,2.494,433.54,0,,0,0,0,1.1943,-0.14,1.3795,0,0,0,0,0,0
2026-01-12 01:00:00,7.137,2.138,427.68,0,,0,0,0,1.144,-1.2772,0.782,0,0,0,0,0,0
2026-01-12 01:15:00,7.215,2.41,426.28,0,,0,0,0,1.2434,-0.406,0.6413,0,0,0,0,0,0
2026-01-12 01:30:00,7.116,2.272,424.18,0,,0,0,0,1.0972,-0.8468,0.4366,0,0,0,0,0,0
2026-01-12 01:45:00,7.191,2.163,435.52,0,,0,0,0,1.1913,-1.1867,1.6045,0,0,0,0,0,0
2026-01-12 02:00:00,7.098,2.235,427.05,0,,0,0,0,1.0547,-0.9475,0.7378,0,0,0,0,0,0
2026-01-12 02:15:00,7.122,2.18,431.31,0,,0,0,0,1.0786,-1.1281,1.1909,0,0,0,0,0,0
2026-01-12 02:30:00,7.065,2.184,431.84,0,,0,0,0,0.9907,-1.1386,1.2351,0,0,0,0,0,0
2026-01-12 02:45:00,7.136,2.09,429.67,0,,0,0,0,1.0771,-1.4311,1.0033,0,0,0,0,0,0
2026-01-12 03:00:00,7.178,2.008,429.67,0,,0,0,0,1.1209,-1.6712,1.0103,0,0,0,0,0,0
2026-01-12 03:15:00,7.095,2.057,429.44,0,,0,0,0,0.9961,-1.4903,0.9846,0,0,0,0,0,0
2026-01-12 03:30:00,7.081,1.851,427.86,0,,0,0,0,0.9643,-2.083,0.8177,0,0,0,0,0,0
2026-01-12 03:45:00,7.028,2.227,423.63,0,,0,0,0,0.8807,-0.9105,0.3941,0,0,0,0,0,0
2026-01-12 04:00:00,7.064,1.915,422.6,0,,0,0,0,0.9177,-1.8402,0.2934,0,0,0,0,0,0
2026-01-12 04:15:00,6.987,2.068,424.89,0,,0,0,0,0.8031,-1.3684,0.534,0,0,0,0,0,0
2026-01-12 04:30:00,7.012,2.201,424.09,0,,0,0,0,0.8237,-0.9881,0.447,0,0,0,0,0,0
2026-01-12 04:45:00,7.06,2.234,425.57,0,,0,0,0,0.8742,-0.8913,0.6085,0,0,0,0,0,0
2026-01-12 05:00:00,7.105,1.847,427.51,0,,0,0,0,0.9188,-2.0585,0.8073,0,0,0,0,0,0
2026-01-12 05:15:00,7.17,2.107,423.72,0,,0,0,0,0.9863,-1.2604,0.4068,0,0,0,0,0,0
2026-01-12 05:30:00,6.99,2.199,418.32,0,,0,0,0,0.7362,-0.9837,-0.155,0,0,0,0,0,0
2026-01-12 05:45:00,7.082,2.149,412.06,0,,0,0,0,0.842,-1.1321,-0.7991,0,0,0,0,0,0
2026-01-12 06:00:00,7.012,2.355,416.92,0,,0,0,0,0.7365,-0.5137,-0.2826,0,0,0,0,0,0
2026-01-12 06:15:00,6.983,2.044,413.84,0,,0,0,0,0.6852,-1.4464,-0.5957,0,0,0,0,0,0
2026-01-12 06:30:00,7.002,1.875,415.51,0,,0,0,0,0.6953,-1.977,-0.4149,0,0,0,0,0,0
2026-01-12 06:45:00,6.974,2.321,418.63,0,,0,0,0,0.6449,-0.6159,-0.0864,0,0,0,0,0,0
2026-01-12 07:00:00,6.967,2.137,417.23,0,,0,0,0,0.6217,-1.1646,-0.2371,0,0,0,0,0,0
2026-01-12 07:15:00,6.931,1.972,423.58,0,,0,0,0,0.5608,-1.6269,0.4294,0,0,0,0,0,0
2026-01-12 07:30:00,6.873,2.233,417.34,0,,0,0,0,0.4718,-0.836,-0.2343,0,0,0,0,0,0
2026-01-12 07:45:00,6.856,2.462,422.33,0,,0,0,0,0.4367,-0.1475,0.285,0,0,0,0,0,0
2026-01-12 08:00:00,6.958,2.111,416.86,0,,0,0,0,0.5573,-1.1858,-0.3031,0,0,0,0,0,0
2026-01-12 08:15:00,6.903,2.673,417.68,0,,0,0,0,0.4704,0.4781,-0.2218,0,0,0,0,0,0
2026-01-12 08:30:00,6.879,2.221,411.26,0,,0,0,0,0.424,-0.8598,-0.9072,0,0,0,0,0,0
2026-01-12 08:45:00,6.902,2.384,407.79,0,,0,0,0,0.44,-0.3761,-1.2647,0,0,0,0,0,0
2026-01-12 09:00:00,6.934,2.214,409.72,0,,0,0,0,0.4681,-0.8777,-1.0533,0,0,0,0,0,0
2026-01-12 09:15:00,6.896,2.428,410.93,0,,0,0,0,0.4006,-0.2458,-0.9341,0,0,0,0,0,0
2026-01-12 09:30:00,6.848,2.428,407.97,0,,0,0,0,0.3182,-0.2509,-1.242,0,0,0,0,0,0
2026-01-12 09:45:00,6.937,2.25,406.02,0,,0,0,0,0.4268,-0.7687,-1.4237,0,0,0,0,0,0
2026-01-12 10:00:00,6.949,2.924,411.28,0,,0,0,0,0.4275,1.2079,-0.8884,0,0,0,0,0,0
2026-01-12 10:15:00,6.89,2.452,405.22,0,,0,0,0,0.3245,-0.1805,-1.5274,0,0,0,0,0,0
2026-01-12 10:30:00,6.91,2.478,402.78,0,,0,0,0,0.3362,-0.1044,-1.7512,0,0,0,0,0,0
2026-01-12 10:45:00,6.92,2.723,404.15,0,,0,0,0,0.3333,0.6138,-1.5917,0,0,0,0,0,0
2026-01-12 11:00:00,6.912,2.876,407.47,0,,0,0,0,0.3018,1.0546,-1.2438,0,0,0,0,0,0
2026-01-12 11:15:00,6.884,2.798,404.27,0,,0,0,0,0.236,0.8131,-1.5503,0,0,0,0,0,0
2026-01-12 11:30:00,6.881,2.473,407.19,0,,0,0,0,0.2088,-0.1356,-1.2581,0,0,0,0,0,0
2026-01-12 11:45:00,6.876,2.709,410.43,0,,0,0,0,0.1755,0.5578,-0.9355,0,0,0,0,0,0
2026-01-12 12:00:00,6.795,2.418,410.3,0,,0,0,0,-0.0038,-0.291,-0.9603,0,0,0,0,0,0
2026-01-12 12:15:00,6.885,2.857,405.38,0,,0,0,0,0.1413,0.9896,-1.4674,0,0,0,0,0,0
2026-01-12 12:30:00,6.783,2.498,402.89,0,,0,0,0,-0.1059,-0.0442,-1.6915,0,0,0,0,0,0
2026-01-12 12:45:00,6.813,2.643,405.93,0,,0,0,0,-0.0782,0.3988,-1.3961,0,0,0,0,0,0
2026-01-12 13:00:00,6.92,2.782,411.03,0,,0,0,0,0.1373,0.8194,-0.887,0,0,0,0,0,0
2026-01-12 13:15:00,6.9,2.867,412.19,0,,0,0,0,0.0535,1.0764,-0.7856,0,0,0,0,0,0
2026-01-12 13:30:00,6.936,2.778,410.33,0,,0,0,0,0.1171,0.8354,-0.9738,0,0,0,0,0,0
2026-01-12 13:45:00,6.852,3.06,414.04,0,,0,0,0,-0.174,1.6514,-0.5964,0,0,0,0,0,0
2026-01-12 14:00:00,6.812,2.955,416.52,0,,0,0,0,-0.3612,1.3228,-0.3451,0,0,0,0,0,0
2026-01-12 14:15:00,6.863,2.955,408.09,0,,0,0,0,-0.2493,1.3256,-1.2594,0,0,0,0,0,0
2026-01-12 14:30:00,6.886,2.685,416.43,0,,0,0,0,-0.2243,0.5248,-0.3725,0,0,0,0,0,0
2026-01-12 14:45:00,6.891,3.134,409.94,0,,0,0,0,-0.2639,1.8608,-1.0651,0,0,0,0,0,0
2026-01-12 15:00:00,6.951,2.766,415.59,0,,0,0,0,-0.0477,0.7685,-0.4608,0,0,0,0,0,0
2026-01-12 15:15:00,6.883,3.153,414.92,0,,0,0,0,-0.4466,1.8976,-0.5382,0,0,0,0,0,0
2026-01-12 15:30:00,6.926,3.2,404.79,0,,0,0,0,-0.2843,1.9938,-1.6283,0,0,0,0,0,0
2026-01-12 15:45:00,6.867,2.976,409.47,0,,0,0,0,-0.7033,1.3296,-1.1171,0,0,0,0,0,0
2026-01-12 16:00:00,6.948,3.055,409.11,0,,0,0,0,-0.2799,1.5379,-1.1436,0,0,0,0,0,0
2026-01-12 16:15:00,6.934,2.437,407.56,0,,0,0,0,-0.4441,-0.2238,-1.3007,0,0,0,0,0,0
2026-01-12 16:30:00,6.905,2.867,418.93,0,,0,0,0,-0.7638,1.0157,-0.0893,0,0,0,0,0,0
2026-01-12 16:45:00,6.94,3.058,424.42,0,,0,0,0,-0.5277,1.5648,0.4903,0,0,0,0,0,0
2026-01-12 17:00:00,6.952,3.025,415.86,0,,0,0,0,-0.4587,1.4658,-0.4229,0,0,0,0,0,0
2026-01-12 17:15:00,6.957,2.696,421.08,0,,0,0,0,-0.426,0.5348,0.1328,0,0,0,0,0,0
2026-01-12 17:30:00,7.069,2.825,424.37,0,,0,0,0,0.5541,0.904,0.4759,0,0,0,0,0,0
2026-01-12 17:45:00,6.985,2.478,420.05,0,,0,0,0,-0.1867,-0.0995,0.0201,0,0,0,0,0,0
2026-01-12 18:00:00,6.988,2.908,419.9,0,,0,0,0,-0.1615,1.1449,0.0134,0,0,0,0,0,0
2026-01-12 18:15:00,6.905,2.55,419.8,0,,0,0,0,-0.8796,0.1325,-0.0011,0,0,0,0,0,0
2026-01-12 18:30:00,6.975,2.987,423.72,0,,0,0,0,-0.2617,1.4341,0.4198,0,0,0,0,0,0
2026-01-12 18:45:00,7.016,2.978,425.84,0,,0,0,0,0.1003,1.3878,0.6498,0,0,0,0,0,0
2026-01-12 19:00:00,7.005,2.712,424.95,0,,0,0,0,0.0111,0.6087,0.547,0,0,0,0,0,0
2026-01-12 19:15:00,7.117,2.842,425.57,0,,0,0,0,0.9858,0.9958,0.6079,0,0,0,0,0,0
2026-01-12 19:30:00,7.049,2.711,424.39,0,,0,0,0,0.3942,0.6008,0.4789,0,0,0,0,0,0
2026-01-12 19:45:00,7.131,2.759,418.94,0,,0,0,0,1.1104,0.7521,-0.0969,0,0,0,0,0,0
2026-01-12 20:00:00,7.078,2.528,429.59,0,,0,0,0,0.639,0.0694,1.0323,0,0,0,0,0,0
2026-01-12 20:15:00,7.085,2.77,421.53,0,,0,0,0,0.7074,0.7854,0.179,0,0,0,0,0,0
2026-01-12 20:30:00,7.087,2.407,429.78,0,,0,0,0,0.731,-0.2863,1.0616,0,0,0,0,0,0
2026-01-12 20:45:00,7.099,2.354,430.94,0,,0,0,0,0.8377,-0.4315,1.1652,0,0,0,0,0,0
2026-01-12 21:00:00,7.192,2.585,423.92,0,,0,0,0,1.627,0.2549,0.4215,0,0,0,0,0,0
2026-01-12 21:15:00,6.997,2.546,426.59,0,,0,0,0,-0.0671,0.1317,0.7145,0,0,0,0,0,0
2026-01-12 21:30:00,7.019,2.593,438.01,0,,0,0,0,0.1322,0.2724,1.9047,0,0,0,0,0,0
2026-01-12 21:45:00,7.098,2.429,429.66,0,,0,0,0,0.8337,-0.2249,1.0157,0,0,0,0,0,0
2026-01-12 22:00:00,7.131,2.783,425.51,0,,0,0,0,1.1153,0.8234,0.5916,0,0,0,0,0,0
2026-01-12 22:15:00,7.169,2.498,433.97,0,,0,0,0,1.4451,-0.0234,1.4959,0,0,0,0,0,0
2026-01-12 22:30:00,7.162,2.483,428.0,0,,0,0,0,1.3651,-0.0666,0.867,0,0,0,0,0,0
2026-01-12 22:45:00,7.123,2.452,423.68,0,,0,0,0,1.028,-0.1554,0.4112,0,0,0,0,0,0
2026-01-12 23:00:00,7.196,2.547,433.67,0,,0,0,0,1.6486,0.127,1.485,0,0,0,0,0,0
2026-01-12 23:15:00,7.199,2.458,428.1,0,,0,0,0,1.7024,-0.131,0.9156,0,0,0,0,0,0
2026-01-12 23:30:00,7.158,2.413,433.18,0,,0,0,0,1.3268,-0.2714,1.4549,0,0,0,0,0,0
2026-01-12 23:45:00,7.198,2.433,428.72,0,,0,0,0,1.6837,-0.2129,0.9796,0,0,0,0,0,0
2026-01-13 00:00:00,7.164,2.026,434.83,0,,0,0,0,1.3851,-1.4198,1.6519,0,0,0,0,0,0
2026-01-13 00:15:00,7.122,2.01,432.71,0,,0,0,0,1.0288,-1.4391,1.4193,0,0,0,0,0,0
2026-01-13 00:30:00,7.184,2.245,421.54,0,,0,0,0,1.5637,-0.7451,0.2036,0,0,0,0,0,0
2026-01-13 00:45:00,7.153,2.207,433.3,0,,0,0,0,1.297,-0.8452,1.4907,0,0,0,0,0,0
2026-01-13 01:00:00,7.145,2.304,430.43,0,,0,0,0,1.2252,-0.5674,1.1698,0,0,0,0,0,0
2026-01-13 01:15:00,7.216,2.202,437.03,0,,0,0,0,1.8457,-0.8591,1.848,0,0,0,0,0,0
2026-01-13 01:30:00,7.016,2.27,432.67,0,,0,0,0,0.1066,-0.6589,1.3585,0,0,0,0,0,0
2026-01-13 01:45:00,7.064,1.981,433.79,0,,0,0,0,0.5471,-1.4935,1.4841,0,0,0,0,0,0
2026-01-13 02:00:00,7.071,2.152,427.55,0,,0,0,0,0.6131,-0.989,0.8171,0,0,0,0,0,0
2026-01-13 02:15:00,7.107,1.94,426.82,0,,0,0,0,0.9368,-1.5853,0.7479,0,0,0,0,0,0
